lemma	codlem	gen	codmorf	keep	throwLst
concessus	N4	m	NcD	c9882	D4092
conciliabulum	N2	n	NcB	c3014	D40AA
concilio	V1		VmF	c3020	D40AC
concilium	N2	n	NcB	c3021	D40AG,D40AH,D40AF
concineratus	N2/1	*	Af-	c3022	D40B1
concingo	V3		VmH	c3023	D40B3
concinnatio	N3B	f	NcC	c3025	D40B8
concinnator	N3B	m	NcC	c3026	D40B9
concinno	V1		VmF	c3030	D40B6,D40B7
concinnus	N2/1	*	Af-	c3031	D40BC
concino	V3		VmH	c3032	D40B2
concio	V1		VmF	D40A0	D40A1
concipio	V5		VmM	c3034	D40C2
concisio	N3B	f	NcC	c3035	D40C6
conclamo	V1		VmF	c3047	D40CH
conclericus	N2	m	NcB	c3050	D40D5
concludo	V3		VmH	c3051	D40D9
conclusio	N3B	f	NcC	c3052	D40DC
conclusum	N2	n	NcB	c9885	D40DF
concordia	N1	f	NcA	c3063	D40EB,D40EC
concordium	N2	n	NcB	c3063	D40EE
concordo	V1		VmF	c3066	D40E7,D40E8
concorporalis	N3A	*	Af-	c3067	D40EG
concuba	N1	f	NcA	c3090	D40F7
concubina	N1	f	NcA	c1050	D40FA
concubitor	N3B	m	NcC	c3097	D40FD
concubium	N2	n	NcB	c3098	D40FE
concula	N1	f	NcA	D40FG	D40FH
concurrentia	N1	f	NcA	D40G7	D40G9,D40G8
concursus	N4	m	NcD	c9889	D40GD,D40GC
concus	N2	m	NcB	D40GE	D40GF,D40GG
concussura	N1	f	NcA	c3126	D40H0
condator	N3B	m	NcC	D40HA	D43B0
condemnatio	N3B	f	NcC	c3139	D4101
condescendo	V3		VmH	c3147	D410E,D410F,D410D
condescensio	N3B	f	NcC	c3148	D410G,D410H,D4110
condiaconus	N2	m	NcB	c3150	D4113
condictio	N3B	f	NcC	c3156	D411A
condictum	N2	n	NcB	c9857	D411E
condirigo	V3		VmH	D4125	D4126
condita	N1	f	NcA	D4129	D412A
conditorium	N2	n	NcB	c3171	D413C
conditura	N1	f	NcA	c3169	D413E
condo	V3		VmH	c3174	D4140
conduco	V3		VmH	c3186	D4152,D414H,D4150,D4151
conductela	N1	f	NcA	c3187	D4159
conductio	N3B	f	NcC	c3189	D415C,D415D,D415E
conductor	N3B	m	NcC	c3191	D4163,D415H,D4164,D4160,D4165,D4161,D4162
conductus	N4	m	NcD	c9893	D416F,D4172,D416B,D416G,D416C,D416H,D416D,D4170,D4169,D416E,D4171,D416A
conduma	N1	f	NcA	D4177	D4178
condus	N2	m	NcB	c3199	D417B
confarreatio	N3B	f	NcC	c3212	D418G
confectio	N3B	f	NcC	c3215	D4193
confector	N3B	m	NcC	c3216	D4194
confectorium	N2	n	NcB	c3216	D4195,D4196
confectura	N1	f	NcA	c9952	D4198
confessio	N3B	f	NcC	c3228	D41A9,D41AE,D41AA,D41AF,D41AB,D41AC,D41A8,D41AD
confessionale	N3B	n	NcC	D41AG	D41AH
confessor	N3B	m	NcC	c3229	D41B5,D41B6,D41B7,D41B3,D41B4
conficio	V5		VmM	c3234	D41BG
confictio	N3B	f	NcC	c3236	D41C1
confidentia	N1	f	NcA	c9953	D41C5
configo	V3		VmH	c3242	D41C8
confinium	N2	n	NcB	c3249	D41CF,D41CG
confino	V1		VmF	D41CC	D41CD
confirmatio	N3B	f	NcC	c3251	D41D5,D41D6
confisco	V1		VmF	c3258	D41D9
confiteor	V2		VmG	c3260	D41DD
confixio	N3B	f	NcC	c3262	D41E0
conflagro	V1		VmF	c3267	D41E7
conflator	N3B	m	NcC	c3272	D41E9
conflictus	N4	m	NcD	c9896	D41EC
confligium	N2	n	NcB	c3280	D41EF
conflo	V1		VmF	c3282	D41E8
confluentia	N1	f	NcA	c9955	D41EH
confoueo	V2		VmG	c3306	D41FF
confractio	N3B	f	NcC	c3308	D41FH
confraternitas	N3B	f	NcC	D41GC	D41GE,D41GF
confratres	N3B	m	NcC	D41G9	D41GA
confrontatio	N3B	f	NcC	D41H6	D41H7
confugium	N2	n	NcB	c3324	D41HB
confundo	V3		VmH	c3328	D41HC
confusaneus	N2/1	*	Af-	c3330	D41HG
confusibilis	N3A	*	Af-	D4201	$0048,D4202
confusio	N3B	f	NcC	c3333	D4203
congenium	N2	n	NcB	D420E	D420F
congeries	N5	f	NcE	c3353	D420H
congero	V3		VmH	c3360	D420G
conglobo	V1		VmF	c3374	D421G
conglomeratio	N3B	f	NcC	c3375	D4220
congregalis	N3A	*	Af-	c3388	D4229
congregatio	N3B	f	NcC	c3390	D422B
congressus	N4	m	NcD	c9900	D422E
congrex	N3A	*	Af-	c3398	D422F
congruentia	N1	f	NcA	c9956	D422H
coniectura	N1	f	NcA	c3394	D4244
coniuga	N1	f	NcA	c3421	D4254
coniugalis	N3A	*	Af-	c3422	D4255
coniugium	N2	n	NcB	c3426	D4258
conium	N2	n	NcB	c3430	D425A
coniungo	V3		VmH	c3435	D425D
coniuro	V1		VmF	c3440	D425H,D4260,D4261
conlaboratio	N3B	f	NcC	D4269	D426B,D426A
connumeratio	N3B	f	NcC	c3443	D4297
cono	V1		VmF	D405B	D405C
conqua	N1	f	NcA	D42A8	D42A9
conquadro	V1		VmF	c3448	D42AA
conquinisco	V3		VmH	c3455	D42B6,D42B7
conquiro	V3		VmH	c3456	D42B8
conquisitor	N3B	m	NcC	c3458	D42BB
conquisto	V1		VmF	D42BE	D42BF
conreus	N2	m	NcB	D42CF	D42CG,D42CH
consa	N1	f	NcA	D42D4	D42D5
consano	V1		VmF	c3467	D42DD
conscientia	N1	f	NcA	c9958	D42E5
conscriptio	N3B	f	NcC	c3482	D42ED,D42EE
consecraneus	N2	m	NcB	c3485	D42EG
consecro	V1		VmF	D42EH	D42F0
consectaneus	N2/1	*	Af-	c3490	D42F3
consectator	N3B	m	NcC	c3493	D42F4
consedeo	V2		VmG	c3499	D42F6
consenior	N3B	m	NcC	c3507	D42F9
consensus	N4	m	NcD	c9905	D42FC
consentaneus	N2/1	*	Af-	c3509	D42FE
consentia	N1	f	NcA	D42FG	D42FH
consequentia	N1	f	NcA	c9959	D42G5
conseruatio	N3B	f	NcC	c3522	D42GE
conseruator	N3B	m	NcC	c3523	D42H0,D42GH
conseruatorium	N2	n	NcB	D42H3	D42H4
conseruitium	N2	n	NcB	c3525	D42H6
considero	V1		VmF	c3532	D42HD
consignatio	N3B	f	NcC	c6525	D4308,D4306,D4307
consigno	V1		VmF	c6528	D4303,D4304,D4300,D4305,D4301,D4302
consiliarius	N2/1	*	Af-	c6530	D430G
consiliator	N3B	m	NcC	c6533	D4310,D430H
consiliosus	N2/1	*	Af-	c3537	D4314
consilium	N2	n	NcB	c3538	D4319,D4317,D4318
consistorium	N2	n	NcB	c3545	D4323,D4324,D4325,D4326
consobrina	N1	f	NcA	c4653	D432A
consobrinus	N2	m	NcB	c4654	D432B
consocer	N2	m	NcB	c3550	D432C
consocius	N2/1	*	Af-	c3556	D432D
consolatio	N3B	f	NcC	c3560	D4334,D4335,D4336,D4333
consona	N1	f	NcA	c3574	D4339
consonatio	N3B	f	NcC	c3572	D433B
consors	N3B	f	NcC	D433E	D433F
consortalis	N3A	*	Af-	c3578	D433H
consortium	N2	n	NcB	c3580	D4348
conspersio	N3B	f	NcC	c3584	D434D
conspicabilis	N3A	*	Af-	c3585	D434E
conspicientia	N1	f	NcA	c9963	D4350
conspiratio	N3B	f	NcC	c3592	D4355
conspolium	N2	n	NcB	c3598	D4357
constantia	N1	f	NcA	c9964	D4363
constellatio	N3B	f	NcC	c3606	D4368
consterno	V3		VmH	c3610	D436A
constipatio	N3B	f	NcC	c3614	D436C
constitutio	N3B	f	NcC	c3617	D4370
constitutor	N3B	m	NcC	c3618	D4371
constitutum	N2	n	NcB	c9908	D4372
constringo	V3		VmH	c3626	D4376
consuetudinarius	N2/1	*	Af-	c3646	D4383,D4381,D4382
consularis	N3A	*	Af-	c3649	D4390
consularitas	N3B	f	NcC	c3650	D4391,D4392
consulatus	N2	m	NcB	D4395	D4398,D4399,D439A,D4396,D4397
consulo	V3		VmH	c3652	D439C
consulta	N1	f	NcA	c9966	D439D
consultatio	N3B	f	NcC	c3653	D439F
consultum	N2	n	NcB	c9966	D43A0
consultus	N4	m	NcD	c9966	D43A1
consummatio	N3B	f	NcC	c6654	D43A4,D43A3
consummator	N3B	m	NcC	c6655	D43A5
contactus	N4	m	NcD	c9909	D43AF
contagium	N2	n	NcB	c3677	D43B3
contaminatio	N3B	f	NcC	c3680	D43BE
contempero	V1		VmF	c3692	D43C9
contemplatio	N3B	f	NcC	c3696	D43CC
contemporalis	N3A	*	Af-	c3703	D43CD
contemptio	N3B	f	NcC	c3709	D43CH
contendo	V3		VmH	c3712	D43D0
conterminus	N2/1	*	Af-	c3723	D43DG
conterno	V1		VmF	c3725	D43DH,D43E0
contestatio	N3B	f	NcC	c3732	D43EA,D43EB,D43EC
contesto	V1		VmF	D43E7	D43E8
conticinium	N2	n	NcB	c3741	D43F1
contigno	V1		VmF	c3746	D43F6
continentia	N1	f	NcA	c9967	D43G2,D43G7,D43FG,D43G3,D43FH,D43G4,D43G0,D43G5,D43G1,D43G6
contineo	V2		VmG	c3750	D43G9
contingentia	N1	f	NcA	c3773	D43GC
continuatim	I		X--	c3753	D43H2
continuo	V1		VmF	c3757	D43GH,D43GG
continuus	N2/1	*	Af-	c3758	D43H6
contio	N3B	f	NcC	c3759	D43H7,D43H8
contius	N2/1	*	Af-	20707	D43HD
contra	I		X--	c3780	20727,D440A,D4405,D440C,D4406,D440D,D4408,D440E,D4409
contractio	N3B	f	NcC	c3783	D4416,D4417
contractus	N4	m	NcD	c9825	D441C,D441D,D441F
contradictor	N3B	m	NcC	c3790	D4424
contradictum	N2	n	NcB	D4426	D4427
contrado	V3		VmH	c3792	D441H
contrafacio	V5		VmM	D442H	D4430
contraho	V3		VmH	c3794	D4437,D4435,D4436
contraria	N1	f	NcA	D444C	D444D
contrarietas	N3B	f	NcC	c3798	D444G
contrarior	V1		VmF	c3799	D444F
contrarius	N2/1	*	Af-	c3800	D4451,D4452
contrascriba	N1	m	NcA	c3801	D4458
contrascriptor	N3B	m	NcC	c3803	D4459
contribulo	V1		VmF	c3817	D446A
contritio	N3B	f	NcC	c3824	D446D
contubernium	N2	n	NcB	c3835	D4475
contumacia	N1	f	NcA	c3837	D447A
contus	N2	m	NcB	c3850	D4487
conualescentia	N1	f	NcA	c9968	D448C
conualido	V1		VmF	D448E	D448F
conuaso	V1		VmF	c3860	D448H
conubium	N2	n	NcB	c3862	D4490
conuena	N1	2	NcA	c3871	D4493
conuenientia	N1	f	NcA	c3893	D449F,D449G,D449H
conuentia	N1	f	NcA	D44A9	D44AA
conuenticula	N1	f	NcA	D44AE	D44AF
conuenticulum	N2	n	NcB	c3874	D44AG,D44AH
conuentio	N3B	f	NcC	c3875	D44B0
conuentus	N4	m	NcD	c9969	D44BB,D44BG,D44BC,D44BH,D44BD,D44BE,D44BA,D44BF
conuersim	I		X--	c3886	D44C5
conuersio	N3B	f	NcC	c3887	D44C6
conuertibilis	N3A	*	Af-	c3890	D44C9
conuertibilitas	N3B	f	NcC	c3891	D44CA
conuexus	N2/1	*	Af-	c3900	D44CE
conuicanus	N2	m	NcB	c3902	D44D0
conuicium	N2	n	NcB	c3906	D44D4
conuictor	N3B	m	NcC	c3908	D44D5
conuiperinus	N2/1	*	Af-	c3912	D44DC
conuiuatio	N3B	f	NcC	c3918	D44E2
conuiuium	N2	n	NcB	c3923	D44E7
conuocator	N3B	m	NcC	c3929	D44EA
conus	N2	m	NcB	c3940	D44EF,D44EG,D44EH,D44F0
conuulsio	N3B	f	NcC	c3942	D44F3
coodibilis	N3A	*	Af-	c3944	D44F9
cooperarius	N2/1	*	Af-	c3946	D44FC
cooperator	N3B	m	NcC	c3948	D44FD
coopertio	N3B	f	NcC	D44G0	D44G1
coopertor	N3B	m	NcC	D44G3	D44G4
coopertorium	N2	n	NcB	c3953	D44G5
coopertum	N2	n	NcB	D44G7	D44G8
coopertura	N1	f	NcA	D44G9	D44GC,D44GD,D44GA,D44GB
copa	N1	f	NcA	c3957	D44H6,D44H2,D44H3,D44H4,D44H5
copadium	N2	n	NcB	c3958	D44H7
copellus	N2	m	NcB	D4506	D4507
coperta	N1	f	NcA	D4509	D450A
copertoria	N1	f	NcA	D450C	D450D
cophinus	N2	m	NcB	c3959	D4517
copia	N1	f	NcA	c3960	D451B
copiata	N1	m	NcA	c3965	D451F
copiositas	N3B	f	NcC	c6962	D4522
copo	V1		VmF	D44HC	D44HD
coponus	N2	m	NcB	D452E	D452F
coppa	N1	f	NcA	D452H	D4530,D4531,D4532
copula	N1	f	NcA	c1053	D453H,D4540,D4541
copum	N2	n	NcB	D4544	D4545
copus	N2	m	NcB	D4546	D4547
coqua	N1	f	NcA	c0229	D4549,D454A
coquina	N1	f	NcA	c1161	D4554
coquinarius	N2/1	*	Af-	c3983	D4557
coquinator	N3B	m	NcC	c1114	D4558
coquino	V1		VmF	c3986	D4556
coquo	V3		VmH	c3991	D454E
cor	N3B	n	NcC	c3993	D455F
cora	N1	f	NcA	c3994	D455G
coracinus	N2	m	NcB	c4052	D4563
coragium	N2	n	NcB	D4566	D4567,D4568
corale	N3B	n	NcC	D456A	D456C,D456B
coralis	N3B	m	NcC	D456F	D456G
coralliticus	N2/1	*	Af-	c4002	D456H
corallum	N2	n	NcB	D4570	D4571
corarius	N2/1	*	Af-	D4576	D4577
corazina	N1	f	NcA	D4581	D4582
corba	N1	f	NcA	D4583	D4584,D4585
corbita	N1	f	NcA	c4009	D4598
corbitor	N3B	m	NcC	c4010	D459A
corbona	N1	f	NcA	c4011	D459C
corda	N1	f	NcA	D45A8	D45AC,D45A9,D45AA,D45AB
cordagium	N2	n	NcB	D45AE	D45AF
cordata	N1	f	NcA	D45B3	D45B4
cordella	N1	f	NcA	D45C0	D45C1
cordia	N1	f	NcA	D45CE	D45CG,D45CF
cordo	N3B	m	NcC	D45E3	D45E4
cordula	N1	f	NcA	D45F2	D45F3
cordus	N2/1	*	Af-	c4025	D45FB
corerius	N2/1	*	Af-	D45G9	D45GA
coriarius	N2/1	*	Af-	c1180	D45HA,D45HB
coricula	N1	f	NcA	D4604	D4605
corio	V1		VmF	D45H8	D45H9
corium	N2	n	NcB	c4037	D461B
corius	N2/1	*	Af-	D461D	D461E
cornerium	N2	n	NcB	D463C	D463D
cornetum	N2	n	NcB	c4040	D463H,D4640,D463G
cornicis	N3B	f	NcC	D4656	D4657
cornicula	N1	f	NcA	c4045	D464B
cornu	N4	n	NcD	D465A	D465F,D465G,D465C,D465H,D465D,D4660,D465E
cornua	N1	f	NcA	D4661	D4662
cornupeta	N1	m	NcA	c4061	D466B
cornuta	N1	f	NcA	c4063	D466D,D466E,D466F
cornutus	N2	m	NcB	c4063	D4673,D4671,D4672
cornutus	N2/1	*	Af-	c4063	21257,D4674,D4675
corolla	N1	f	NcA	c4065	D467D
coronamentum	N2	n	NcB	c4071	D467G
coronarius	N2/1	*	Af-	c4073	D4681
coronator	N3B	m	NcC	c4075	D4682
coronatus	N2	m	NcB	D4684	D4686,D4685
coronula	N1	f	NcA	c5080	D468C
corporalitas	N3B	f	NcC	c4081	D4695
corporasco	V3		VmH	c4082	D469A
corporatio	N3B	f	NcC	c4083	D469C,D469D,D469E
corporatura	N1	f	NcA	c9970	D469F
corporeitas	N3B	f	NcC	D469H	D46A0
corporo	V1		VmF	c4086	D4698,D4699
corporosus	N2/1	*	Af-	c4087	D46A2
corpulentus	N2/1	*	Af-	c4090	D46A5
corrateria	N1	f	NcA	D46AE	D46AF
correctio	N3B	f	NcC	c4095	D46B8
corredum	N2	n	NcB	D46BE	D46BF
corregia	N1	f	NcA	D46C0	D46C1
correptio	N3B	f	NcC	c4102	D46CB
correrius	N2/1	*	Af-	D46CE	D46CF
correus	N2	m	NcB	c4108	D46D5,D46D6
corridorium	N2	n	NcB	D46DC	D46DD
corrigia	N1	f	NcA	c1323	D46DG,D46DH,D46E0,D46E1
corrigibilis	N3A	*	Af-	D46E5	$0369,D46E6
corrigium	N2	n	NcB	c1328	D46E8
corrigo	V3		VmH	c4111	D46DF
corroboramentum	N2	n	NcB	c4118	D46EE
corrogium	N2	n	NcB	D46F0	D46F1
corrumpo	V3		VmH	c4130	D46FB
corruo	V3		VmH	c4131	D46FA
corruptio	N3B	f	NcC	c4136	D46FD
corsa	N1	f	NcA	c4142	D46G0
corserius	N2/1	*	Af-	D46G6	D46G7
cortinula	N1	f	NcA	c4152	D4702
cortis	N3B	f	NcC	D4703	D4705,D4706,D4704
corua	N1	f	NcA	c4164	D470H
cos	N		NcP	D4724	D4725
cosa	N1	f	NcA	D4726	D4727
cosinus	N2	m	NcB	D4734	D4735
cossa	N1	f	NcA	D473E	D473F,D473G
cossim	I		X--	c4191	D474B
cossus	N2	m	NcB	c4192	D4750
costa	N1	f	NcA	c4194	D4754,D4755,D4751,D4756,D4752,D4753
costarium	N2	n	NcB	D475E	D475F
costellum	N2	n	NcB	D4763	D4764
costerium	N2	n	NcB	D476E	D476G,D476F
costilatus	N2/1	*	Af-	c4197	D4770
costis	N3B	f	NcC	D4773	D4774
costula	N1	f	NcA	c4198	D477C
costum	N2	n	NcB	D477D	D477E,D477F
costura	N1	f	NcA	D4780	D4781
cota	N1	f	NcA	D4785	D4787,D4788
cotagium	N2	n	NcB	D478B	D478C
cotella	N1	f	NcA	D4795	D4796
coterius	N2/1	*	Af-	D4799	D479A
cotia	N1	f	NcA	D47A7	D47A8
cotta	N1	f	NcA	D47BC	D47BF,D47BD,D47BE
cotula	N1	f	NcA	c4216	D47C9,D47CA
cotus	N2	m	NcB	D47CH	D47D4,D47D0,D47D5,D47D1,D47D2,D47D3
coua	N1	f	NcA	D47D9	D47DA
coupa	N1	f	NcA	D47EH	D47F0
courrerius	N2/1	*	Af-	D47G1	D47G2
coustura	N1	f	NcA	D47H3	D47H4
couta	N1	f	NcA	D47H7	D47H8
coxus	N2/1	*	Af-	c4228	D480F
craneum	N2	n	NcB	D4839	D483A
crapula	N1	f	NcA	c4233	D4844
cras	I		X--	c4240	D4847
crassa	N1	f	NcA	D484A	D484B
crasso	V1		VmF	c4254	D484F
crassor	V1		VmF	D484G	D484H
crastinatio	N3B	f	NcC	c4257	D4856
crastinum	N2	n	NcB	c4258	D4857
crastinus	N2/1	*	Af-	c4258	D4859,21628
cratera	N1	f	NcA	c4264	D485G
crea	N1	f	NcA	D4870	D4871
creatio	N3B	f	NcC	c4274	D487F,D487G
creator	N3B	m	NcC	c4275	D4880
creatura	N1	f	NcA	c4299	D4883
creber	N2/1	*	Af-	c4277	D4889
credentes	N3B	m	NcC	D4897	D4898
credentia	N1	f	NcA	D4899	D489B,D489G,D489C,D489D,D489E,D489A,D489F
credibilis	N3A	*	Af-	c4285	D48AA
creditio	N3B	f	NcC	D48AF	D48AG
creditiuus	N2/1	*	Af-	D48AH	D48B0
creditor	N3B	m	NcC	c4288	D48B1
creditum	N2	n	NcB	c4284	D48B2
credo	V3		VmH	c4290	D48A7,D48A8,D48A4,D48A5,D48A6
credra	N1	f	NcA	c4291	D48B5
credulitas	N3B	f	NcC	c4292	D48B8,D48B9,D48B6,D48B7
credulus	N2/1	*	Af-	c4293	21698,D48BA,D48BB
cremensinus	N2/1	*	Af-	D48C9	D48CC
crementum	N2	n	NcB	c4298	D48CA,D48CB
cremium	N2	n	NcB	c4302	D48CH
creo	V1		VmF	c4307	D487C,D487D,D487B
crepatura	N1	f	NcA	c9972	D48DH
crepida	N1	f	NcA	c4313	D48E8,D48E9
crepitus	N4	m	NcD	c9830	D48F0
crepor	N3B	m	NcC	c4325	D48F3
crepundia	N2	n	NcB	c4327	D48FA
crepusculum	N2	n	NcB	c4330	D48FC
crescentia	N1	f	NcA	c9973	D48FF,D48FG,D48FH,D48G0
cresco	V3		VmH	c4331	D48G2,D48G3,D48G4,D48G1
cressonaria	N1	f	NcA	D48GG	D48GH
cresta	N1	f	NcA	D48H0	D48H1,D48H2
cretico	V1		VmF	D48HA	D48HB
cretifodina	N1	f	NcA	c4339	D48HC
cretura	N1	f	NcA	c9925	D48HF
creuta	N1	f	NcA	D4906	D4907
criagium	N2	n	NcB	D490E	D490F
cribellum	N2	n	NcB	c4345	D4913
cribrarius	N2/1	*	Af-	c4346	D4916
crida	N1	f	NcA	D491B	D491C
crido	V1		VmF	D491E	D491F
criminosus	N2/1	*	Af-	c4355	D492A
crinon	N2	n	NcB	c4362	D4936
criobolium	N2	n	NcB	c4363	D4939
cripa	N1	f	NcA	c4364	D493C
crispa	N1	f	NcA	D494G	D494H
crista	N1	f	NcA	c4376	D495A
cristatus	N2/1	*	Af-	c4377	D495D
cristiger	N2/1	*	Af-	c4378	D4960
critus	N2	m	NcB	D496B	D496C,D496D
cro	N		NcP	D496G	D496H
croada	N1	f	NcA	D4971	D4972
croca	N1	f	NcA	c4411	D4976,D4977
crocea	N1	f	NcA	D497E	D497F,D497G,D497H
croceus	N2/1	*	Af-	c4391	D4984
crochia	N1	f	NcA	D4987	D4988
crocia	N1	f	NcA	D498C	D498B,D498D
crocus	N2	m	NcB	c4411	D4995,D4996,D4997,D4994
crossa	N1	f	NcA	D49C0	D49C2,D49C3,D49C1
crossus	N2	m	NcB	D49CA	D49CB
crosum	N2	n	NcB	D49CF	D49CG,D49CH
crota	N1	f	NcA	D49D2	D49D3,D49D4
crotta	N1	f	NcA	D49DB	D49DC
croza	N1	f	NcA	D49E1	D49E2
cruciarium	N2	n	NcB	c4425	D49EG
cruciatio	N3B	f	NcC	c4426	D49F0
crucicula	N1	f	NcA	D49F4	D49F5
crucifer	N2	m	NcB	D49F8	D49F9
cruor	N3B	m	NcC	c4454	D49HA
crupa	N1	f	NcA	D49HB	D49HC
crusellus	N2	m	NcB	D4A0C	D4A0D
crusta	N1	f	NcA	c4463	D4A14,D4A15
crustarius	N2/1	*	Af-	c4464	D4A1B
crusto	V1		VmF	c4465	D4A19
crustosus	N2/1	*	Af-	c4466	D4A1G
crustula	N1	f	NcA	c4689	D4A1H
crustum	N2	n	NcB	c4463	D4A20,D4A21
crypta	N1	f	NcA	c4471	D4A29,D4A2A
cuba	N1	f	NcA	D4A2D	D4A2H,D4A2E,D4A2F,D4A2G
cubella	N1	f	NcA	D4A38	D4A39
cubia	N1	f	NcA	D4A40	D4A41,D4A42
cubicularis	N3A	*	Af-	c7325	D4A43
cubicularius	N2/1	*	Af-	c4483	D4A44,22068
cubitale	N3B	n	NcC	D4A4H	D4A50
cubito	V1		VmF	c4491	D4A52,D4A53
cubitus	N2	m	NcB	c9833	D4A56,D4A57
cucuma	N1	f	NcA	c4507	D4A77,D4A78,D4A79
cucumerarium	N2	n	NcB	c4510	D4A7A
cucumula	N1	f	NcA	c4512	D4A7B
cucurbita	N1	f	NcA	c4513	D4A7E,D4A7F
cucurbitatio	N3B	f	NcC	c4515	D4A80
cucurbito	V1		VmF	D4A7G	D4A7H
cucutia	N1	f	NcA	c4522	D4A88
cucutium	N2	n	NcB	c4523	D4A89
cudis	N3B	m	NcC	D4A8D	D4A8E
cufa	N1	f	NcA	D4A94	D4A95
cugnus	N2	m	NcB	D4A9H	D4AA0,D4AA1
cuissetus	N2	m	NcB	D4AAG	D4AAH
culcita	N1	f	NcA	c4536	D4ABE
culeria	N1	f	NcA	D4AC4	D4AC5
culicellus	N2	m	NcB	c4543	D4ACC
culina	N1	f	NcA	c4547	D4ACD
culmus	N2	m	NcB	D4ADD	D4ADE,D4ADF
culpa	N1	f	NcA	c4562	D4ADH
culpabilis	N3A	*	Af-	c4563	D4AE1
culpatura	N1	f	NcA	D4AE6	D4AE7
culpo	V1		VmF	c4566	D4AE4
culta	N1	f	NcA	D4AED	D4AEE
cultella	N1	f	NcA	D4AEG	D4AEH
cultellarius	N2/1	*	Af-	D4AF2	D4AF3
cultellinus	N2	m	NcB	D4AFA	D4AFB
cultello	V1		VmF	c4568	D4AF0
cultor	N3B	m	NcC	c4573	D4AGB
cultra	N1	f	NcA	D4AGD	D4AGF,D4AGE
cultrum	N2	n	NcB	D4AGH	D4AH0
cultura	N1	f	NcA	c9975	D4AH2,D4AH3,D4AH4
culus	N2	m	NcB	c4578	D4AHB
cuma	N1	f	NcA	D4B00	D4B01,D4B03
cumatilis	N3A	*	Af-	c4580	D4B09
cumba	N1	f	NcA	c4581	D4B0A,D4B0B,D4B0C,D4B0D
cumera	N1	f	NcA	c4585	D4B14
cumulo	V1		VmF	c4604	D4B1F
cuna	N1	f	NcA	c4608	D4B22,D4B23
cunagium	N2	n	NcB	D4B24	D4B25
cunctalis	N3A	*	Af-	c4611	D4B2B
cuncticinus	N2/1	*	Af-	c4618	D4B2D
cunctipotens	N3A	*	Af-	c4621	D4B31
cuneus	N2	m	NcB	c4628	D4B3G,D4B3H,D4B3D,D4B40,D4B3E,D4B3F
cunicularis	N3A	*	Af-	c4630	D4B48
cunila	N1	f	NcA	c4637	D4B4C
cunius	N2/1	*	Af-	D4B4G	D4B4H
cunus	N2	m	NcB	D4B55	D4B56
cupella	N1	f	NcA	c4647	D4B63
cupha	N1	f	NcA	D4B6C	D4B6D
cupisco	V3		VmH	c2609	D4B7A
cupla	N1	f	NcA	D4B7D	D4B7F,D4B7E
cuppa	N1	f	NcA	D4B7H	D4B80
cuppes	N3A	*	Af-	c4662	D4B84
cuppula	N1	f	NcA	D4B88	D4B89
cur	I		X--	c4669	D4B8G
cura	N1	f	NcA	c4670	D4B93,D4B8H,D4B94,D4B90,D4B95,D4B91,D4B92
curata	N1	f	NcA	D4BAA	D4BAB
curateria	N1	f	NcA	D4BAF	D4BAG
curaterius	N2/1	*	Af-	D4BAH	D4BB0
curator	N3B	m	NcC	c4676	D4BB6,D4BB4,D4BB5
curatoria	N1	f	NcA	c4679	D4BB7
curatorius	N2/1	*	Af-	c4679	D4BBA
curatura	N1	f	NcA	c9976	D4BBB
curculio	N3B	m	NcC	c4681	D4BC9
curculiunculus	N2	m	NcB	c4682	D4BCA
curellus	N2	m	NcB	D4BCF	D4BCG
curia	N1	f	NcA	c4683	D4BD9,D4BDE,D4BDA,D4BDF,D4BD6,D4BDB,D4BDG,D4BD7,D4BDC,D4BDH,D4BD8,D4BDD
curiales	N3B	m	NcC	D4BE2	D4BE3
curialis	N3A	*	Af-	c4684	D4BE5
curio	N3B	m	NcC	c4687	D4BEG,D4BEH
curiositas	N3B	f	NcC	c4700	D4BF1
curiosus	N2/1	*	Af-	c4702	D4BF4,D4BF3
curo	V1		VmF	c4706	D4BA4,D4BA5,D4BA6
curopalates	N1	m	NcA	c4707	D4BFG
currax	N3A	*	Af-	c4709	D4BG3
currerius	N2/1	*	Af-	D4BGC	D4BGD
curriculum	N2	n	NcB	D4BH2	D4BH3
curritores	N3B	m	NcC	D4BHB	D4BHC
curro	V3		VmH	c4712	D4BG8,D4BG9,D4BGA
currus	N4	m	NcD	c5714	D4C03,D4C04
cursaria	N1	f	NcA	D4C0B	D4C0C
cursarius	N2/1	*	Af-	D4C0F	D4C0G
cursilitas	N3B	f	NcC	c4716	D4C15
cursor	N3B	m	NcC	c4722	D4C1A,D4C1B,D4C1C,D4C1E,D4C19,D4C1F
cursorium	N2	n	NcB	c1706	D4C22
cursorius	N2/1	*	Af-	c1359	D4C23,D4C24,D4C25
cursus	N4	m	NcD	c9832	D4C2H,D4C34,D4C2C,D4C30,D4C2D,D4C31,D4C2F,D4C32,D4C2G,D4C33,D4C2B
curtana	N1	f	NcA	D4C39	D4C3A
curti	N2	m	NcB	D4C44	D4C45
curtina	N1	f	NcA	D4C4F	D4C4G
curtisani	N2	m	NcB	D4C51	D4C52
curto	V1		VmF	c4726	D4C3B
curtus	N2	m	NcB	D4C55	D4C57
curuatura	N1	f	NcA	c4741	D4C5G
