lemma	codlem	gen	codmorf	keep	throwLst
eleuo	V1		VmF	e0316	D58HH,D5900,D5901,D58HF,D58HG
elimator	N3B	m	NcC	e0323	D5912
elimino	V1		VmF	e0324	D5914
elimpido	V1		VmF	e0326	D5918
elinguatio	N3B	f	NcC	e0328	D591A
elino	V3		VmH	e0331	D591C
eliquium	N2	n	NcB	e0335	D591G
eliquo	V1		VmF	e0334	D591F
elix	N3B	m	NcC	e0337	D5923
elixatura	N1	f	NcA	e0339	D5924
eloco	V1		VmF	e0350	D5930
elocutilis	N3A	*	Af-	e0351	D5932
elogium	N2	n	NcB	e0356	D5934,D5935,D5936
elongatio	N3B	f	NcC	D593A	D593B
elongo	V1		VmF	e0358	D5939,D5937,D5938
eloquentia	N1	f	NcA	e9994	D593C,D593D
eluacrum	N2	n	NcB	e0362	D5940
elucidus	N2/1	*	Af-	e0365	D5943
eludium	N2	n	NcB	D5947	D5948
eluminatus	N2/1	*	Af-	e0375	D594D
eluo	V3		VmH	e0376	D5949
eluscatio	N3B	f	NcC	e0377	D594F
elusco	V1		VmF	e0378	D594E
elusio	N3B	f	NcC	D594G	D594H
emancipatio	N3B	f	NcC	e0396	D595F,D595B,D595C,D595D,D595E
emancipo	V1		VmF	e0398	D595A
emanco	V1		VmF	e0399	D5958
emano	V1		VmF	e0401	D5962
emansor	N3B	m	NcC	e0403	D5963
emasculo	V1		VmF	e0408	D5968
ematuro	V1		VmF	e9409	D596C
emax	N3A	*	Af-	e0410	D596E
embasis	N3B	f	NcC	e0417	D5971
emblema	N3B	n	NcC	e0420	D597A
embola	N1	f	NcA	e0422	D597C,D597D
embolis	N3B	f	NcC	D597E	D597F
embolismus	N2	m	NcB	e0427	D597H,D5980
embolum	N2	n	NcB	e0429	D5981
embolus	N2	m	NcB	e0430	D5982
emdola	N1	f	NcA	D5977	D5992
emelioro	V1		VmF	D5996	D5997
emenda	N1	f	NcA	D599D	D599F,D599G,D599H,D599E
emendamentum	N2	n	NcB	D595G	D59A3,D59A4,D59A1,D59A2
emendatio	N3B	f	NcC	e0437	D59A7,D59A8,D59AA
emendator	N3B	m	NcC	e0438	D59AB,D59AC,D59AD
emendo	V1		VmF	e0443	D59A6,D59A5
ementum	N2	n	NcB	D59B2	D59B3
emeritum	N2	n	NcB	e0426	D59B8
emicatim	I		X--	e0455	D59BH
emicatio	N3B	f	NcC	e0456	D59C0
eminentia	N1	f	NcA	e0467	D59C7
emineo	V2		VmG	e0461	D59C8
eminiscor	V3		VmH	e0463	D59CB
emissarius	N2/1	*	Af-	e0471	D59D4
emissus	N4	m	NcD	e9971	D59D6
emitto	V3		VmH	e0477	D59DA
emo	V3		VmH	e0479	D59B5
emolimentum	N2	n	NcB	D59E1	D59E2
emolumenta	N2	n	NcB	D59E5	D59E6
emparamentum	N2	n	NcB	D59EF	D59EG
emparo	V1		VmF	D59EH	D59F0
emphyteuticus	N2/1	*	Af-	e0502	D59FG
emplastratio	N3B	f	NcC	e0505	D59G8
emplastrum	N2	n	NcB	e0507	D59G9
emponema	N3B	n	NcC	e0511	D59GF
empticus	N2/1	*	Af-	e0519	D59HE
emptio	N3B	f	NcC	e0520	D59HF,D59HG
emptor	N3B	m	NcC	e0523	D59HH,D5A00
emundatio	N3B	f	NcC	e0534	D5A0D
emussitatus	N2/1	*	Af-	e0539	D5A10
emuto	V1		VmF	e0541	D5A11
enargia	N1	f	NcA	e0545	D5A1E
encaenia	N2	n	NcB	e0559	D5A1H
encautum	N2	n	NcB	D5A28	D5A29
encombro	V1		VmF	D5A46	D5A47
encomiographus	N2	m	NcB	e0577	D5A48
enecatrix	N3B	f	NcC	e0585	D5A5E
enema	N3B	n	NcC	e0588	D5A5H
energia	N1	f	NcA	e0581	D5A62
enim	I		X--	e0594	D5A8B
enixus	N4	m	NcD	e0580	D5A90
eno	V1		VmF	e0609	D5A1D
enodatio	N3B	f	NcC	e0611	D5A9F
enodator	N3B	m	NcC	e9611	D5A9G
enormis	N3A	*	Af-	e0615	D5AA3
enoto	V1		VmF	e0619	D5AA4
ensipotens	N3A	*	Af-	e0625	D5AB8
entheca	N1	f	NcA	e0632	D5AC6
enthecatus	N2/1	*	Af-	e0633	D5AC7
enthymesis	N3B	f	NcC	e0638	D5ACA
enubilo	V1		VmF	e0640	D5ADA
enucleo	V1		VmF	e0643	D5ADC
enundino	V1		VmF	e0647	D5ADH
eous	N2/1	*	Af-	e1953	D5AEE
epanalepsis	N3B	f	NcC	e0670	D5AF2
ependytes	N1	m	NcA	e0682	D5AFH
ephebia	N1	f	NcA	e0687	D5AG5
ephebicus	N2/1	*	Af-	e0688	D5AG6
epibata	N1	m	NcA	e0700	D5AGG
epicaustorium	N2	n	NcB	e0703	D5AH1
epicitharisma	N3B	n	NcC	e0709	D5AH6
epicroculum	N2	n	NcB	e0715	D5AH8
epicrocus	N2/1	*	Af-	e0716	D5AH9
epidixis	N3B	f	NcC	e0726	D5B03
epigroma	N3B	n	NcC	e0733	D5B0C
epilepticus	N2/1	*	Af-	e0736	D5B0G
epilogium	N2	n	NcB	e0740	D5B11,D5B12,D5B13
epilogus	N2	m	NcB	e0741	D5B15,D5B16,D5B17
epimetrum	N2	n	NcB	e0746	D5B1C
epiphania	N1	f	NcA	e0753	D5B1H
episcopalis	N3A	*	Af-	e0760	D5B2C
episcopatus	N2	m	NcB	D5B31	D5B32,D5B33
episcopium	N2	n	NcB	e0762	D5B3C,D5B3D,D5B38,D5B3E,D5B3A,D5B3B
episcopus	N2	m	NcB	e0763	D5B39
episcynium	N2	n	NcB	e0764	D5B3F
epistolarius	N2/1	*	Af-	e0769	D5B47
epistolicus	N2/1	*	Af-	e0770	D5B4A
epistolium	N2	n	NcB	e0771	D5B4B
epistula	N1	f	NcA	e0767	D5B4D
epitaphista	N1	m	NcA	e0777	D5B4F
epitaphium	N2	n	NcB	e0778	D5B4G,D5B4H,D5B50
epitheca	N1	f	NcA	e0781	D5B55
epithema	N3B	n	NcC	e0782	D5B56
epithymum	N2	n	NcB	e0785	D5B5A
epitogium	N2	n	NcB	e0787	D5B5E
epitomo	V1		VmF	e0790	D5B60,D5B62
epiurus	N2	m	NcB	e0797	D5B6B
eploceus	N2/1	*	Af-	e0800	D5B6E
epulae	N1	f	NcA	e0482	D5B77
epulum	N2	n	NcB	e0503	D5B7D
equaria	N1	f	NcA	e0819	D5B8C
equarius	N2/1	*	Af-	e0819	D5B8E
eques	N3B	m	NcC	D5B8H	D5B93,D5B90,D5B91,D5B92
equimulga	N1	m	NcA	e0827	D5B9E
equinus	N2/1	*	Af-	e0828	D5B9H
equistatium	N2	n	NcB	D5BA2	D5BA3
equistrator	N3B	m	NcC	e0833	D5BA5
equitatio	N3B	f	NcC	e0835	D5BAA,D5BAB,D5BAC
equitatura	N1	f	NcA	D5BAE	D5BAH,D5BAF,D5BAG
equitatus	N2/1	*	Af-	e9949	D5BB1
equitium	N2	n	NcB	e0837	D5BB7
era	N1	f	NcA	e0843	D5BBG,D5BBH,D5BC0,D5BC1
eradico	V1		VmF	e0846	D5BC4
eramentum	N2	n	NcB	D5BC8	D5BC9
erectio	N3B	f	NcC	e0853	D5BDE
eremito	V1		VmF	D5BE3	D5BE4
eremodicium	N2	n	NcB	e0857	D5BE8
ereptor	N3B	m	NcC	e0862	D5BEC
ergasterium	N2	n	NcB	e0867	D5BF2
ergasticus	N2/1	*	Af-	e0868	D5BF3
ergastularius	N2/1	*	Af-	e0871	D5BF4
ergastulum	N2	n	NcB	e0872	D5BF5
ergata	N1	m	NcA	e0873	D5BF6
ergolabus	N2	m	NcB	e0877	D5BFC
ericius	N2/1	*	Af-	D5BG2	D5BG3
erigo	V3		VmH	e0884	D5BG8
erinus	N2/1	*	Af-	e0888	D5BGF
eritudo	N3B	f	NcC	e0898	D5BH8
erogator	N3B	m	NcC	e0905	D5C11
erogo	V1		VmF	e0908	D5C0H
erotundatus	N2/1	*	Af-	e0915	D5C19
errantia	N1	f	NcA	e0903	D5C22
erraticus	N2/1	*	Af-	e0920	D5C24
errator	N3B	m	NcC	e0923	D5C25
erratrix	N3B	f	NcC	e0924	D5C26
error	N3B	m	NcC	e9927	D5C2A
erubescentia	N1	f	NcA	e9997	D5C2F
erubescibilis	N3A	*	Af-	e0928	D5C2G
eruca	N1	f	NcA	e0930	D5C30
eructuo	V1		VmF	e0933	D5C31
erudibilis	N3A	*	Af-	e0935	D5C34
erudio	V4		VmL	e0936	D5C36
eruditorium	N2	n	NcB	e0938	D5C39
eruo	V3		VmH	e0950	D5C3B
eruptor	N3B	m	NcC	e0952	D5C41
esca	N1	f	NcA	e0967	D5C58,D5C56,D5C57
escado	V3		VmH	D5C5D	D5C5F,D5C5E
escala	N1	f	NcA	D5C65	D5C66
escarius	N2/1	*	Af-	e0969	D5C88
escatilis	N3A	*	Af-	e0970	D5C92
escendo	V3		VmH	e0971	D5C9A
eschanchia	N1	f	NcA	D5CAG	D5CAH
eschara	N1	f	NcA	e0973	D5CB9,D5CB8
escheuta	N1	f	NcA	D5CD6	D5CD7
escifer	N2/1	*	Af-	e0976	D5CEA
esco	V1		VmF	e0978	D5CF7
escodatus	N2	m	NcB	D5CFG	D5CFH
esculentia	N1	f	NcA	e0979	D5D11
esgardium	N2	n	NcB	D5D27	D5D28
esgardum	N2	n	NcB	D5D29	D5D2A
essaium	N2	n	NcB	D5D9A	D5D9B
essayum	N2	n	NcB	D5DA6	D5DA7
essedum	N2	n	NcB	e0987	D5DAF
essentia	N1	f	NcA	e0988	D5DB5,D5DB1,D5DB2,D5DB3,D5DB4
estagium	N2	n	NcB	D5DD4	D5DD5
estiua	N2	n	NcB	D5DGB	D5DGC
estor	N3B	m	NcC	D5DHG	D5DHH
estra	N1	f	NcA	D5E08	D5E09,D5E0A
estrix	N3B	f	NcC	e0990	D5E1B
esurialis	N3A	*	Af-	e0991	D5E28
esus	N4	m	NcD	e9959	D5E2A
et	I		X--	e0997	D5E2D
euacuatio	N3B	f	NcC	e1017	D5E4G
euacuo	V1		VmF	e1019	D5E4D,D5E4E
euangelista	N1	m	NcA	e1032	D5E59
euangelium	N2	n	NcB	e1033	D5E5A
euangelizo	V1		VmF	e1035	D5E5C
euasto	V1		VmF	e1041	D5E60
eucharistia	N1	f	NcA	e1045	D5E64
euectio	N3B	f	NcC	e1052	D5E6C
euento	V1		VmF	D5E77	D5E78
euentura	N1	f	NcA	D5E7B	D5E7C
euentus	N4	m	NcD	e9929	D5E7D
euerbero	V1		VmF	e1060	D5E7F
euge	I		X--	e1075	D5E8B
eugium	N2	n	NcB	e1079	D5E8C
euictio	N3B	f	NcC	e1085	D5E8H
euidentia	N1	f	NcA	e1087	D5E92
euigesco	V3		VmH	e1089	D5E96
euigoro	V1		VmF	e1092	D5E9B
euiresco	V3		VmH	e1097	D5EA2
eulogia	N1	f	NcA	e1103	D5EAB
eulogiae	N1	f	NcA	D5EAC	D5EAD,D5EAE,D5EAF
eulogium	N2	n	NcB	e1104	D5EB4,D5EB5,D5EB0,D5EB6,D5EB1,D5EB7,D5EB2,D5EB8
eumetria	N1	f	NcA	e1106	D5EBB
eunuchus	N2	m	NcB	e1112	D5EBF
euocatus	N2	m	NcB	e1133	D5EBH
eurythmia	N1	f	NcA	e1153	D5EC9
euscheme	I		X--	e1154	D5ECA
eustomachus	N2/1	*	Af-	e1156	D5ECE
exactio	N3B	f	NcC	e1177	D5EE6
exactor	N3B	m	NcC	e1178	D5EEA
exaequo	V1		VmF	e1188	D5EF1
exaggerator	N3B	m	NcC	e1193	D5EFA
exaggero	V1		VmF	e1194	D5EF9
exagium	N2	n	NcB	e1198	D5EFF,D5EFD,D5EFE
exalapo	V1		VmF	e1200	D5EG1
exaltatio	N3B	f	NcC	e1205	D5EG8,D5EG9
exalto	V1		VmF	e1207	D5EG7
exaltus	N2/1	*	Af-	e1208	D5EGD
exambio	V4		VmL	e1210	D5EH0
examen	N3B	n	NcC	e1212	D5EH1,D5EH2
examinatio	N3B	f	NcC	e1213	D5EHC,D5EHB
examinator	N3B	m	NcC	e1214	D5EHD
examinatorius	N2/1	*	Af-	e1214	D5EHE
examino	V1		VmF	e1217	D5EH8,D5EH7
exanclo	V1		VmF	e1223	D5F05
exanimabiliter	I		X--	e1224	D5F0C
exanimalis	N3A	*	Af-	e1225	D5F0D
exanimo	V1		VmF	e1229	D5F0E
exaperio	V4		VmL	e1231	D5F10
exapto	V1		VmF	e1232	D5F12
exaquesco	V3		VmH	e1234	D5F17
exaratio	N3B	f	NcC	e1235	D5F19
exareo	V2		VmG	e1240	D5F20
exaridus	N2/1	*	Af-	e1241	D5F23
exarticulatus	N2/1	*	Af-	e1245	D5F29
exauctoritas	N3B	f	NcC	e1253	D5F2H
exaudibilis	N3A	*	Af-	e1255	D5F30
exauditio	N3B	f	NcC	e1257	D5F32
exauspico	V1		VmF	e1263	D5F39
exballisto	V1		VmF	e1264	D5F3C
exbola	N1	f	NcA	e1265	D5F3G
exbromo	V1		VmF	e1266	D5F45
excaldo	V1		VmF	e1273	D5F4G
excarnifico	V1		VmF	e1281	D5F5G
excastro	V1		VmF	e1282	D5F65
excaueo	V2		VmG	D5F6B	D5F6C
excellentia	N1	f	NcA	e9999	D5F71
exceptaculum	N2	n	NcB	e1291	D5F74
exceptio	N3B	f	NcC	e1293	D5F78,D5F79
excepto	V1		VmF	e1295	D5F75
exceptor	N3B	m	NcC	e1296	D5F7C
excerebro	V1		VmF	e1299	D5F80
excerno	V3		VmH	e1300	D5F82
excessus	N4	m	NcD	e9932	D5F8A,D5F8B
excipulum	N2	n	NcB	e1312	D5F9D
excisura	N1	f	NcA	e9985	D5F9E
exclamo	V1		VmF	e1327	D5F9G
exclaro	V1		VmF	e1328	D5F9H,D5FA0
excludo	V3		VmH	e1329	D5FA9,D5FAA
exclusaria	N1	f	NcA	D5FAC	D5FAD
exclusor	N3B	m	NcC	e1331	D5FAG,D5FAH
excodico	V1		VmF	e1333	D5FB1
excommunicatio	N3B	f	NcC	e1351	D5FBG
excommunico	V1		VmF	e1355	D5FBF
excoriatores	N3B	m	NcC	D5FD0	D5FD1
excorio	V1		VmF	e1362	D5FCF
excornis	N3A	*	Af-	e1363	D5FD2
excortico	V1		VmF	e1365	D5FD6,D5FD7
excredo	V3		VmH	D5FDC	D5FDD,D5FDE
excrescentia	N1	f	NcA	e9986	D5FDH
excreta	N2	n	NcB	e1942	D5FE0
excubiae	N1	f	NcA	e1378	D5FE8,D5FE9,D5FEA,D5FEB
excubitor	N3B	m	NcC	e1381	D5FF1
excubitorium	N2	n	NcB	e1381	D5FF2
excubo	V1		VmF	e1384	D5FE5,D5FE6
exculcator	N3B	m	NcC	e1386	D5FFA
excursus	N4	m	NcD	e9936	D5FG5,D5FG4
excusamentum	N2	n	NcB	e1401	D5FGA
excusatio	N3B	f	NcC	e1402	D5FGF
excusator	N3B	m	NcC	e1404	D5FGG
excuso	V1		VmF	e1406	D5FGB,D5FGC,D5FGD
excussio	N3B	f	NcC	e1408	D5FH3
excussor	N3B	m	NcC	D5FH5	D5FH6
excutio	V5		VmM	e1410	D5FH8
exdorsuo	V1		VmF	e1411	D5FHE
exdutae	N1	f	NcA	e1415	D5FHG
executio	N3B	f	NcC	D5G09	D5G0A,D5G0B
executo	V1		VmF	D5G06	D5G07
exeditio	N3B	f	NcC	D5G0H	D5G10
exedra	N1	f	NcA	e0656	D5G11
exemplarium	N2	n	NcB	e1423	D5G20
exemplatio	N3B	f	NcC	D5G21	D5G22
exemplatus	N2/1	*	Af-	e1426	D5G25,D5G26
exemplifico	V1		VmF	D5G28	D5G29,D5G2A
exemplo	V1		VmF	e1427	D5G1D,D5G1E,D5G1A,D5G1B,D5G1C
exemplum	N2	n	NcB	e1428	D5G2D,D5G2B,D5G2C
exemptio	N3B	f	NcC	e1430	D5G2F,D5G2G
exemptor	N3B	m	NcC	e1431	D5G30
exenium	N2	n	NcB	D5G37	D5G38
exentero	V1		VmF	e1432	D5G3C
exequto	V1		VmF	D5G41	D5G42
exercitamentum	N2	n	NcB	e1436	D5G47
exercitator	N3B	m	NcC	e1439	D5G4A
exercitio	N3B	f	NcC	e1441	D5G4C
exercitium	N2	n	NcB	e1442	D5G4E,D5G4F
exercito	V1		VmF	e1443	D5G48
exercitor	N3B	m	NcC	e1444	D5G4G
exercitualis	N3A	*	Af-	e1446	D5G4H,D5G50
exercitus	N4	m	NcD	e1414	D5G54,D5G55
exerugo	V3		VmH	e1448	D5G5D
exfibulo	V1		VmF	e1452	D5G65
exfolio	V1		VmF	e1453	D5G68
exfundo	V1		VmF	e1455	D5G71
exhaustio	N3B	f	NcC	e1459	D5G7F
exheredatio	N3B	f	NcC	e1463	D5G82
exhibeo	V2		VmG	e1468	D5G85,D5G84
exhibitio	N3B	f	NcC	e1469	D5G86,D5G87
exhibitor	N3B	m	NcC	e1470	D5G88
exhilaratio	N3B	f	NcC	e1472	D5G8B
exhonoro	V1		VmF	e1475	D5G90
exigentia	N1	f	NcA	e9987	D5G9A,D5G9B
exigo	V3		VmH	e1487	D5G9F,D5G9E
exiguus	N2/1	*	Af-	e1489	D5G9G
exilium	N2	n	NcB	e1494	D5GA0,D5GA1
eximietas	N3B	f	NcC	e1495	D5GA6
exinanio	V4		VmL	e1498	D5GAB
exinanitas	N3B	f	NcC	e1499	D5GAC
exio	V4		VmL	D5GB2	D5GB3
existimo	V1		VmF	e1506	D5GBB
exita	N1	f	NcA	D5GBC	D5GBD,D5GBE
exitium	N2	n	NcB	e1511	D5GC3
exitus	N4	m	NcD	e9938	D5GCD,D5GC9,D5GCA,D5GCB,D5GCC,D5GC7
exlex	N3A	*	Af-	e1513	D5GCH,D5GD0
exoccupo	V1		VmF	D5GDE	D5GDF
exoculo	V1		VmF	e1521	D5GE1,D5GE2
exodium	N2	n	NcB	e1524	D5GE3
exomologesis	N3B	f	NcC	e1528	D5GE9
exoneratio	N3B	f	NcC	e1529	D5GEA
exoratio	N3B	f	NcC	e1538	D5GEG
exorbitatio	N3B	f	NcC	e1544	D5GF4
exorbito	V1		VmF	e8545	D5GF2,D5GF3
exorcizo	V1		VmF	e1547	D5GF8
exorno	V1		VmF	e1553	D5GG0
exosso	V1		VmF	e1561	D5GG4
exoticus	N2/1	*	Af-	e1565	D5GG6
expallidus	N2/1	*	Af-	e1568	D5GGB
expalmo	V1		VmF	e1570	D5GGF,D5GGG,D5GGE
exparta	N1	f	NcA	e1576	D5GH7
expatro	V1		VmF	e1579	D5GHB,D5GHC
expausatus	N2/1	*	Af-	e1580	D5GHF
expectoro	V1		VmF	e1584	D5H0A
expedientia	N1	f	NcA	e9988	D5H0H
expedimentum	N2	n	NcB	e1587	D5H10
expedio	V4		VmL	e1588	D5H13,D5H14,D5H12
expeditio	N3B	f	NcC	e1589	D5H19,D5H1A,D5H1B,D5H17,D5H18
expello	V3		VmH	e1592	D5H20
expenditor	N3B	m	NcC	D5H24	D5H25
expendium	N2	n	NcB	D5H27	D5H28
expensio	N3B	f	NcC	e8594	D5H2B
expenso	V1		VmF	e1594	D5H29,D5H2C
expergificus	N2/1	*	Af-	e1599	D5H2G
expergo	V3		VmH	e1601	D5H2H
experitus	N2/1	*	Af-	e1606	D5H36
expertio	N3B	f	NcC	e1608	D5H3A
expetesso	V3		VmH	e1609	D5H3D
expeto	V3		VmH	e1612	D5H3C
expiamentum	N2	n	NcB	e1613	D5H3E
expio	V1		VmF	e1623	D5H3F,D5H3G
explanatio	N3B	f	NcC	e1626	D5H49,D5H4A
explano	V1		VmF	e1630	D5H48
explanto	V1		VmF	e1631	D5H4B
explecta	N1	f	NcA	D5H4H	D5H50
explementum	N2	n	NcB	e1632	D5H55
expleta	N1	f	NcA	D5H56	D5H57
expletio	N3B	f	NcC	e1634	D5H59
expletum	N2	n	NcB	D5H5B	D5H5F,D5H5C,D5H5D,D5H5E
explico	V1		VmF	e1641	D5H64
expompo	V1		VmF	e1652	D5H6G
expono	V3		VmH	e1653	D5H72,D5H73,D5H74
expositio	N3B	f	NcC	e1659	D5H79
expressim	I		X--	e1665	D5H81
expressio	N3B	f	NcC	e1666	D5H82,D5H83
expressor	N3B	m	NcC	e1667	D5H85
expretus	N2/1	*	Af-	e1669	D5H87
exprobro	V1		VmF	e1675	D5H8C
exprompto	V1		VmF	e1678	D5H8F
expudoratus	N2/1	*	Af-	e1681	D5H90
expumico	V1		VmF	e1694	D5H95
expunctio	N3B	f	NcC	e1695	D5H97
expungo	V3		VmH	e1698	D5H98
exquisitio	N3B	f	NcC	e1705	D5H9C
exsecratio	N3B	f	NcC	e1733	D5HA7
exsecrator	N3B	m	NcC	e1735	D5HA8
exsensus	N2/1	*	Af-	e1741	D5HAA
exspecto	V1		VmF	e1771	D5HBA
exstructorius	N2/1	*	Af-	e1797	D5HC0
exsumptuo	V1		VmF	e1814	D5HCA
exsuppuro	V1		VmF	e1820	D5HCC
exsurdo	V1		VmF	e1821	D5HCD
extendo	V3		VmH	e1834	D5HDG
extensio	N3B	f	NcC	e1835	D5HE1
extensor	N3B	m	NcC	e1838	D5HE3
exterminatio	N3B	f	NcC	e1849	D5HEF
exterminium	N2	n	NcB	e1851	D5HEH,D5HF0
externus	N2/1	*	Af-	e1854	D5HF5
extexo	V3		VmH	e1859	D5HFD
extimo	V1		VmF	e1862	D5HFF
extorqueo	V2		VmG	e1867	D5HGE,D5HGF,D5HGG
extracta	N1	f	NcA	D5HH9	D5HHA
extractorius	N2/1	*	Af-	e1874	D5HHB
extramundanus	N2/1	*	Af-	e1876	D6004
extraneo	V1		VmF	e1879	D6006,D6007
extraneus	N2/1	*	Af-	e1880	D600A
extrarius	N2/1	*	Af-	e1882	D600D
extremitas	N3B	f	NcC	e1883	D6015,D6016
extrico	V1		VmF	e1885	D601C
extrilidus	N2/1	*	Af-	e1886	D601D
extro	V1		VmF	e1888	D601G
extussio	V4		VmL	e1899	D6026
exulo	V1		VmF	D602F	D602G
exungulo	V1		VmF	e1916	D6037
faba	N1	f	NcA	f0017	D6055
fabaria	N1	f	NcA	f0005	D6059
fabarius	N2/1	*	Af-	f0005	32000,D605B
fabella	N1	f	NcA	f0008	D605F
fabellatio	N3B	f	NcC	f0009	D605H
faber	N2	m	NcB	f0011	D6060
fabrica	N1	f	NcA	f0013	D6073,D6074,D6071,D6072
fabricabilis	N3A	*	Af-	f0014	D6075
fabricatio	N3B	f	NcC	f0015	D6082
fabricator	N3B	m	NcC	f0016	D6078
fabrio	V4		VmL	f0026	D6086,D6088
fabula	N1	f	NcA	D608A	D608B,D608C
fabulatio	N3B	f	NcC	f0029	D608F
fabulo	N3B	m	NcC	f0031	D6090
facella	N1	f	NcA	f0036	D6097
facetia	N1	f	NcA	f0039	D60AC
facetior	V1		VmF	f0040	D60AD
facetus	N2/1	*	Af-	f0042	32080,D60AF
facies	N5	f	NcE	f0043	D60BF
facilis	N3A	*	Af-	f0044	D60C2
facillo	V1		VmF	f9045	D60C4
facio	V5		VmM	f0048	D60A6,D609D,D60A7,D609E,D60A8,D609F,D609B,D609G,D609C
facitergium	N2	n	NcB	f0049	D60CH
faco	N3B	m	NcC	D60D3	D60D4
factio	N3B	f	NcC	f0051	D60DF,D60DB,D60DG,D60DC,D60DD,D60DE,D60DA
factiosus	N2/1	*	Af-	f0053	D60E0
factitatio	N3B	f	NcC	f0055	D60E2
factitator	N3B	m	NcC	f0056	D60E3
factor	N3B	m	NcC	f0059	D60E6,D60E7
factum	N2	n	NcB	f9201	D60EE,D60EF,D60EB,D60EH,D60EC,D60ED
factura	N1	f	NcA	f0061	D60F1,D60F6,D60F2,D60F3,D60F4,D60F0,D60F5
facula	N1	f	NcA	f0063	D60FB,D60FC
facultas	N3B	f	NcC	f0065	D60FG
facultaticula	N1	f	NcA	f0066	D60G0
facundia	N1	f	NcA	f0067	D60G3
facunditas	N3B	f	NcC	f0069	D60G4
fagia	N1	f	NcA	D60H7	D60H8
fagina	N1	f	NcA	D60HC	D60HD
faginus	N2	m	NcB	f0104	D60HF
fagoto	V1		VmF	D6104	D6105
fagus	N2	m	NcB	f0105	D6109
faia	N1	f	NcA	D610C	D610D,D610E
falanga	N1	f	NcA	D612C	D612D
falarica	N1	f	NcA	f0109	D6131
falca	N1	f	NcA	D6134	D6135,D6136
falcarius	N2/1	*	Af-	D613B	D613C
falcastrum	N2	n	NcB	f0111	D613E,D613F
falcicula	N1	f	NcA	f0113	D614A
falcidia	N1	f	NcA	D614B	D614C
falcitenens	N3A	*	Af-	f0117	D6153
falcito	V1		VmF	f0116	D6152
falco	N3B	m	NcC	f0118	D6155,D6156,D6157
falcus	N2	m	NcB	D6161	D6162
falda	N1	f	NcA	D6163	D6164
falere	N3B	n	NcC	f0120	D6173
falla	N1	f	NcA	f0107	D6182,D6183,D6184
fallacia	N1	f	NcA	f0122	D6185
fallacies	N5	f	NcE	f0122	D6186
fallaciosus	N2/1	*	Af-	f0124	D6187
fallacitas	N3B	f	NcC	f0125	D6188
fallibilis	N3A	*	Af-	D6193	D6194
fallio	V1		VmF	D6191	D6192
fallita	N1	f	NcA	D619A	D619B
fallo	V3		VmH	f0127	D618E
fallum	N2	n	NcB	D619H	D61A0,D61A1
falsarius	N2/1	*	Af-	f0129	D61AE
falsatio	N3B	f	NcC	f0130	D61AG
falsator	N3B	m	NcC	f0131	D61B0
falsidicentia	N1	f	NcA	f0132	D61B9
falsificatus	N2/1	*	Af-	f0134	D61BF
falsifico	V1		VmF	D61BA	D61BB,D61BC
falsiloquium	N2	n	NcB	f0252	D61C1
falsimonia	N1	f	NcA	f0141	D61C2
falsiparens	N3A	*	Af-	f0142	D61C3
falso	V1		VmF	f0144	D61AA,D61AB,D61A9
fama	N1	f	NcA	f0147	D61D9
famella	N1	f	NcA	f0151	D61DD
famen	N3B	n	NcC	f0152	D61DF
famesco	V3		VmH	f0154	D61E1
famigerabilis	N3A	*	Af-	f0158	D61EA
famigero	V1		VmF	f0161	D61EE
familia	N1	f	NcA	f0163	D61EH,D61F1,D61F2,D61EG
familiaresco	V3		VmH	f0164	D61F4
familiarium	N2	n	NcB	D61F7	D61F8
famositas	N3B	f	NcC	f0170	D61FD
famosus	N2/1	*	Af-	f0171	D61FE
famulabundus	N2/1	*	Af-	f0173	D61FG
fantasia	N1	f	NcA	D61HF	D61HG
fantasticus	N2	m	NcB	D6200	D6201
fanum	N2	n	NcB	f0187	D6207
fara	N1	f	NcA	D6208	D6209,D620A
farcimen	N3B	n	NcC	f0189	D6210
farciminum	N2	n	NcB	f0191	D6212
farina	N1	f	NcA	f0196	D6229
farinarius	N2/1	*	Af-	f0198	D622D,D622E,D622F
farinosus	N2/1	*	Af-	f0199	D6231
farinula	N1	f	NcA	f0200	D6232
farius	N2/1	*	Af-	32370	D623B
farneus	N2/1	*	Af-	f0205	D6241
farnus	N2	m	NcB	f0204	D6243
farrago	N3B	f	NcC	f0208	D624E
farrarius	N2/1	*	Af-	f0209	D624F
farreum	N2	n	NcB	f0213	D6250
farsa	N1	f	NcA	D6255	D6256
fartor	N3B	m	NcC	f9218	D6263
fartum	N2	n	NcB	f1273	D6265
fartus	N4	m	NcD	f1272	D6266
farus	N2	m	NcB	D6268	D626B,D6269,D626A
fascia	N1	f	NcA	f0222	D6272,D6273
fascina	N1	f	NcA	f0227	D627A
fascino	V1		VmF	f0231	D627C
fasciola	N1	f	NcA	f0253	D627D
fasciolum	N2	n	NcB	f0263	D627E
fasculum	N2	n	NcB	D6281	D6282
fastidiliter	I		X--	f0239	D62A1
fastidio	V4		VmL	f0240	D62A3,D62A2
fastiditas	N3B	f	NcC	f0243	D62A4
fastidium	N2	n	NcB	f0242	D62A5
fastigium	N2	n	NcB	f0245	D62A8
fastigo	V1		VmF	f0246	D62A6
fastus	N2/1	*	Af-	f0248	D62AE
